asa_player_id,player_id,display_name,normalized_name,birth_date,nationality,primary_position,is_domestic_player,age,league_id,team_id,position_group,data_source,compensation_known,salary_as_of,salary_source,minutes_2026,salary_2026,minutes_2025,salary_2025,has_2025_prior,blend_weight_2026,blend_weight_2025,evaluation_period,season_label,minutes,goals_added_p90,goals_added_shooting_p90,goals_added_passing_p90,goals_added_receiving_p90,goals_added_dribbling_p90,goals_added_defending_p90,goals_added_fouling_p90,season_year,guaranteed_compensation,club,prior_goals_added_p90,metric_coverage,adjusted_goals_added_p90,adjusted_goals_added_p96,goals_added_shooting_p96,pct_goals_added_shooting,goals_added_passing_p96,pct_goals_added_passing,goals_added_receiving_p96,pct_goals_added_receiving,goals_added_dribbling_p96,pct_goals_added_dribbling,goals_added_defending_p96,pct_goals_added_defending,goals_added_fouling_p96,pct_goals_added_fouling,sporting_impact,compensation,compensation_percentile,compensation_percentile_league,position_median_compensation,value_surplus,official_eligible,small_sample_watchlist,undervaluation_score,data_confidence,model_uncertainty,model_confidence,value_label,position_label,model_version,calculation_timestamp,undervaluation_rank,position_rank,display_rank,data_cutoff_label,is_synthetic,data_version
0Oq624oPq6,asa_0Oq624oPq6_mls_blended,Kalani Kossa-Rienzi,kalani kossarienzi,2002-06-27,USA,FB,NA,24.01095140314853,mls,jYQJ19EqGR,FB,asa_live,TRUE,NA,mlspa_via_asa,1618,113400,1634,113400,TRUE,0.6980155306298533,0.30198446937014667,blended,2025+2026 season to date,2111.44262295082,0.17842022414122677,0.027839899123775082,0.02661324074377206,0.0355400262751306,0.004040862686040708,0.0753973965654349,0.008988798747073356,2026,113400,Seattle Sounders FC,0.11556306258646347,1,0.16451091379343336,0.1754783080518126,0.029695892399621417,86.22448979591837,0.028387456794243975,65.3061224489796,0.03790936136132397,69.89795918367346,0.004310253531911451,55.61224489795919,0.08042388967231047,82.14285714285714,0.009588051997177872,92.85714285714286,90.3061224489796,113400,18.23204419889503,16.50326797385621,350000,72.07407825008457,TRUE,FALSE,98.9795918367347,High,14,86,Elite Value,Fullbacks and wingbacks,1.1.0,2026-09-15 17:42:45 UTC,2,2,9,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq624zdq6,asa_0Oq624zdq6_mls_blended,Noah Streit,noah streit,2005-10-11,Switzerland,W,NA,20.720054757015745,mls,APk5LGOMOW,W,asa_live,TRUE,NA,mlspa_via_asa,1167,451333,0,NA,FALSE,1,0,blended,2025+2026 season to date,1167,0.1219203084832905,0.03644730077120822,-0.031033419023136243,0.0981439588688946,0.01023393316195372,0.03163496143958869,-0.02350642673521851,2026,451333,CF Montréal,0.20170018396094966,1,0.14901024922273334,0.15894426584254923,0.03887712082383701,38.645418326693225,-0.03310231362571311,26.693227091633467,0.1046868894634257,67.33067729083665,0.010916195373091766,45.418326693227094,0.033743958869949096,47.01195219123506,-0.02507352185168329,1.1952191235059761,9.163346613545817,451333,43.25581395348837,49.45533769063181,539630,-34.09246733994255,TRUE,FALSE,20.338983050847457,Medium,28.75,71.25,Below Expected Value by Current Model,Wingers and attacking midfielders,1.1.0,2026-09-15 17:42:45 UTC,95,95,407,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq62JVPq6,asa_0Oq62JVPq6_mls_blended,Joyeux Masanka Bungi,joyeux masanka bungi,2007-01-24,Belgium,FB,NA,19.433264887063658,mls,a2lqRX2Mr0,FB,asa_live,TRUE,NA,mlspa_via_asa,103,222500,0,NA,FALSE,1,0,blended,2025+2026 season to date,103,-0.29018446601941744,0,-0.04526213592233009,-0.00428155339805825,-0.04805825242718447,0.022019417475728147,-0.21460194174757288,2026,222500,New York Red Bulls,0.11556306258646347,1,0.05611498940523198,0.05985598870078461,0,5.1020408163265305,-0.04827961165199417,5.1020408163265305,-0.004566990291404852,1.0204081632653061,-0.05126213592393204,2.0408163265306123,0.02348737864151067,15.816326530612244,-0.22890873787123114,1.0204081632653061,1.0204081632653061,222500,37.01657458563536,31.372549019607842,350000,-35.99616642237005,FALSE,TRUE,NA,Low,49,51,Small-Sample Watchlist,Fullbacks and wingbacks,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq630dXQ6,asa_0Oq630dXQ6_mls_blended,Kévin Cabral,kevin cabral,1999-07-10,France,W,NA,25.976728268309376,mls,pzeQZ6xQKw,W,asa_live,TRUE,NA,mlspa_via_asa,0,NA,861,2100000,TRUE,0,1,blended,2025+2026 season to date,861,0.11438675958188156,0.03173519163763066,-0.04598257839721254,0.11775261324041812,-0.02564111498257839,0.04101742160278746,-0.00449477351916376,2026,2100000,Colorado Rapids,0.20170018396094966,1,0.15024442873139618,0.16026072398516408,0.033850871081197206,31.07569721115538,-0.04904808362522613,16.733067729083665,0.1256027874603711,78.48605577689243,-0.02735052264893832,14.741035856573705,0.043751916377673866,62.94820717131474,-0.004794425087257837,12.749003984063744,9.9601593625498,2100000,84.65116279069767,92.81045751633987,539630,-74.69100342814787,FALSE,FALSE,NA,Low,41,59,Insufficient Evidence,Wingers and attacking midfielders,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6320dQ6,asa_0Oq6320dQ6_mls_blended,Kai Trewin,kai trewin,2001-05-18,Australia,CM,NA,25.11978097193703,mls,Vj58weDM8n,CM,asa_live,TRUE,NA,mlspa_via_asa,1402,311542,0,NA,FALSE,1,0,blended,2025+2026 season to date,1402,0.1626034236804565,0.013628388017118399,0.06463052781740371,0.00647717546362339,-0.00988587731811697,0.08851711840228245,-7.639087018544937e-4,2026,311542,New York City FC,0.1374799266802659,1,0.1550739040999798,0.1654121643784809,0.014536947218713904,44.14414414414414,0.06893922967405164,85.58558558558559,0.006908987161414188,10.36036036036036,-0.010544935806320963,13.963963963963964,0.09441825963205185,87.83783783783784,-8.148359486702569e-4,51.8018018018018,72.97297297297297,311542,36.58536585365854,37.145969498910674,483250,36.38760711931443,TRUE,FALSE,88.69565217391305,High,28.75,71.25,Strong Value,Central and defensive midfielders,1.1.0,2026-09-15 17:42:45 UTC,14,14,61,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq632k7Q6,asa_0Oq632k7Q6_mls_blended,Danny Leyva,danny leyva,2003-05-05,USA,CM,NA,22.157426420260094,mls,jYQJ19EqGR,CM,asa_live,TRUE,NA,mlspa_via_asa,0,NA,840,349900,TRUE,0,1,blended,2025+2026 season to date,840,0.16733571428571423,0.01669285714285714,0.02656071428571428,0.04234285714285714,-0.00883928571428571,0.05847857142857142,0.0321,2026,349900,Seattle Sounders FC,0.1374799266802659,1,0.15489580278344411,0.1652221896408369,0.017805714286270712,53.153153153153156,0.028331428572313924,62.16216216216216,0.04516571428712571,76.57657657657657,-0.009428571428866066,15.315315315315315,0.062377142859092134,54.5045045045045,0.03424000000107,98.64864864864865,72.52252252252252,349900,39.51219512195122,40.631808278867105,483250,33.0103274005713,FALSE,FALSE,NA,Low,41,59,Insufficient Evidence,Central and defensive midfielders,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq633dAQ6,asa_0Oq633dAQ6_mls_blended,Griffin Yow,griffin yow,2002-09-25,USA,W,NA,23.76454483230664,mls,19vQ2095K6,W,asa_live,TRUE,NA,mlspa_via_asa,952,810875,0,NA,FALSE,1,0,blended,2025+2026 season to date,952,0.11025,0.04642752100840336,-0.019890756302521,0.07771008403361343,5.6722689075630245e-5,0.00347899159663865,0.00246743697478991,2026,810875,New England Revolution,0.20170018396094966,1,0.1456044525622228,0.15531141607122445,0.049522689077177835,53.386454183266935,-0.02121680672335209,37.45019920318725,0.08289075630511132,49.40239043824701,6.050420168256302e-5,32.669322709163346,0.0037109243698638596,13.147410358565738,0.0026319327731914853,51.79282868525896,7.171314741035856,810875,68.37209302325581,75.05446623093682,539630,-61.20077828221996,TRUE,FALSE,2.542372881355932,Medium,28.75,71.25,Below Expected Value by Current Model,Wingers and attacking midfielders,1.1.0,2026-09-15 17:42:45 UTC,116,116,498,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq63DL6Q6,asa_0Oq63DL6Q6_mls_blended,Cody Baker,cody baker,2004-01-07,USA,FB,NA,22.480492813141684,mls,jYQJ19EqGR,FB,asa_live,TRUE,NA,mlspa_via_asa,243,119104,133,119104,TRUE,0.2576882290562036,0.7423117709437964,blended,2025+2026 season to date,341.7274655355249,0.17177607858458446,0.0014316012725344629,0.044245521013562536,0.005066361556064071,0.003132946363788582,0.11728883183568678,6.10816542948038e-4,2026,119104,Seattle Sounders FC,0.11556306258646347,1,0.13596124803836815,0.14502533124545808,0.0015270413574178137,13.26530612244898,0.047195222415941554,82.14285714285714,0.005404118993303887,9.693877551020408,0.0033418094548122524,53.06122448979592,0.12510808729530887,93.36734693877551,6.515376458316011e-4,66.83673469387755,76.0204081632653,119104,23.756906077348066,20.47930283224401,350000,52.26350208591724,FALSE,TRUE,NA,Low,41,59,Small-Sample Watchlist,Fullbacks and wingbacks,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq63JA7Q6,asa_0Oq63JA7Q6_mls_blended,Wyatt Omsberg,wyatt omsberg,1995-09-21,USA,CB,NA,29.776865160848732,mls,19vQ2095K6,CB,asa_live,TRUE,NA,mlspa_via_asa,0,NA,470,137500,TRUE,0,1,blended,2025+2026 season to date,470,0.14436382978723408,0.01191063829787234,0.03858510638297872,0.0207,-0.02650212765957447,0.0977744680851064,0.00189574468085106,2026,137500,New England Revolution,0.13720446408236855,1,0.1403492321957207,0.14970584768011372,0.012704680851460851,72,0.041157446809796806,37.5,0.02208000000069,64.5,-0.02826893617109617,6,0.10429276596070597,79.5,0.0020221276596376556,92,52,137500,20.43010752688172,24.618736383442265,496925,31.56989247311828,FALSE,FALSE,NA,Low,41,59,Insufficient Evidence,Center backs,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq63P32Q6,asa_0Oq63P32Q6_mls_blended,Nkosi Tafari,nkosi tafari,1997-03-23,USA,CB,NA,29.27310061601643,mls,eVq3ya6MWO,CB,asa_live,TRUE,NA,mlspa_via_asa,1939,481500,2247,481500,TRUE,0.7347480106100795,0.26525198938992045,blended,2025+2026 season to date,2535.021220159151,0.1591947211666838,0.00927399928463415,0.053674037531917004,0.0217527808961905,-0.001407446887627353,0.08685023001490937,-0.010948879673339866,2026,481500,Los Angeles FC,0.13720446408236855,1,0.15498608801111002,0.16531849388368355,0.009892265903918892,59,0.0572523067025006,62,0.023202966289994957,66.5,-0.0015012766801827582,33,0.09264024535213167,72.5,-0.01167880498526082,27,70,481500,47.31182795698925,51.19825708061002,496925,22.688172043010752,TRUE,FALSE,76.57657657657657,High,14,86,Strong Value,Center backs,1.1.0,2026-09-15 17:42:45 UTC,27,27,121,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq63YndQ6,asa_0Oq63YndQ6_mls_blended,Onni Valakari,onni valakari,1999-08-18,Finland,CM,NA,26.869267624914443,mls,zeQZBOzQKw,CM,asa_live,TRUE,NA,mlspa_via_asa,2160,781800,3268,781800,TRUE,0.7552447552447552,0.2447552447552448,blended,2025+2026 season to date,2959.86013986014,0.18698847908517433,0.03216001874502486,0.008014661348443475,0.09236549759909612,0.005260355984284988,0.04129944706456334,0.007888498343761497,2026,781800,San Diego FC,0.1374799266802659,1,0.17864401321407633,0.19055361410096955,0.034304019995765184,86.03603603603604,0.008548972105273528,39.63963963963964,0.09852319744211471,97.29729729729729,0.005611046383412666,48.1981981981982,0.044052743536910875,27.47747747747748,0.008414398233608547,88.73873873873873,90.09009009009009,781800,75.1219512195122,72.98474945533769,483250,14.968138870577889,TRUE,FALSE,74.78260869565217,High,14,86,Undervalued,Central and defensive midfielders,1.1.0,2026-09-15 17:42:45 UTC,30,30,130,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6712Q6D,asa_0Oq6712Q6D_mls_blended,Ashley Westwood,ashley westwood,1990-04-01,England,CM,NA,36.24914442162902,mls,NPqxKXZ59d,CM,asa_live,TRUE,NA,mlspa_via_asa,2099,833333,3542,833333,TRUE,0.7499106823865667,0.25008931761343334,blended,2025+2026 season to date,2984.816362986781,0.18340641561709645,0.012299086206677422,0.09850566196001677,0.01385057763430474,0.004720600383818612,0.053507555634635176,5.229337976437073e-4,2026,833333,Charlotte FC,0.1374799266802659,1,0.17571958020577305,0.18743421889201523,0.013119025287532553,37.387387387387385,0.10507270609396807,93.69369369369369,0.014773949477053409,29.72972972972973,0.005035307076230539,45.04504504504504,0.05707472601206111,46.3963963963964,5.577960508373856e-4,67.11711711711712,87.38738738738739,833333,78.04878048780488,76.14379084967321,483250,9.338606899582516,TRUE,FALSE,66.08695652173913,High,14,86,Undervalued,Central and defensive midfielders,1.1.0,2026-09-15 17:42:45 UTC,40,40,176,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6ENn256,asa_0Oq6ENn256_mls_blended,Danny Musovski,danny musovski,1995-11-30,USA,FW,NA,30.584531143052704,mls,jYQJ19EqGR,FW,asa_live,TRUE,NA,mlspa_via_asa,979,712924,1913,712924,TRUE,0.5830851697438951,0.4169148302561049,blended,2025+2026 season to date,1776.5580702799286,0.21105087662328567,0.07510182298663698,-0.08173304312333377,0.2404498066114205,-0.04797467127988899,0.028781278341631057,-0.0035743169131801553,2026,712924,Seattle Sounders FC,0.2144836581810438,1,0.21191753709348926,0.2260453729067858,0.08010861118824951,73.20261437908496,-0.08718191266761378,13.071895424836601,0.2564797937268635,79.08496732026144,-0.05117298270014741,30.065359477124183,0.030700030232032504,56.209150326797385,-0.0038126047075113093,17.647058823529413,48.366013071895424,712924,60.30534351145038,67.97385620915033,474800,-11.939330439554958,TRUE,FALSE,41.53846153846154,High,20.75,79.25,Fair Value,Strikers,1.1.0,2026-09-15 17:42:45 UTC,39,39,299,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6J43rq6,asa_0Oq6J43rq6_mls_blended,Sharod George,sharod george,2004-05-10,USA,CM,NA,21.14168377823409,mls,19vQ2095K6,CM,asa_live,FALSE,NA,NA,0,NA,11,NA,TRUE,0,1,blended,2025+2026 season to date,11,0.11454545454545452,0,0.02454545454545454,-0.01963636363636363,-0.02781818181818182,0.13745454545454547,0,2026,NA,New England Revolution,0.1374799266802659,1,0.13706703110991741,0.14620483318848082,0,6.081081081081081,0.026181818182636356,59.009009009009006,-0.020945454546109084,0.9009009009009009,-0.029672727273654546,6.306306306306307,0.14661818182276365,98.1981981981982,0,59.009009009009006,52.7027027027027,NA,NA,NA,483250,NA,FALSE,FALSE,NA,Insufficient,41,59,Insufficient Evidence,Central and defensive midfielders,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6L8EgM6,asa_0Oq6L8EgM6_mls_blended,Ayoub Jabbari,ayoub jabbari,2000-01-30,Morocco,FW,NA,26.417522245037645,mls,NWMWlBK5lz,FW,asa_live,TRUE,NA,mlspa_via_asa,690,474800,207,474800,TRUE,0.49640287769784175,0.5035971223021583,blended,2025+2026 season to date,794.2446043165468,0.2669253675320613,0.05066315295589615,0.030314200813262433,0.1790845792930873,-0.04807372536753206,0.04452643102908978,0.010410728808257734,2026,474800,FC Cincinnati,0.2144836581810438,1,0.24435757310546244,0.26064807798730516,0.054040696487978,36.60130718954248,0.032335147535157066,92.15686274509804,0.19102355125192927,52.94117647058823,-0.05127864039363665,29.41176470588235,0.04749485976584664,83.00653594771242,0.011104777395821941,69.93464052287581,70.58823529411765,474800,50.38167938931298,50.871459694989106,474800,20.206555904804674,TRUE,FALSE,76.92307692307692,Medium,29.75,70.25,Strong Value,Strikers,1.1.0,2026-09-15 17:42:45 UTC,16,16,120,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6L8n2M6,asa_0Oq6L8n2M6_mls_blended,Or Blorian,or blorian,2000-03-07,Israel,CB,NA,26.316221765913756,mls,Z2vQ1xlqrA,CB,asa_live,FALSE,NA,NA,629,NA,0,NA,FALSE,1,0,blended,2025+2026 season to date,629,0.07191414944356121,0.00310492845786963,0.02469634340222575,0.00387758346581876,0.01834340222575516,0.02805882352941176,-0.00616693163751987,2026,NA,Sporting Kansas City,0.13720446408236855,1,0.10378899792467139,0.11070826445644244,0.0033119236884977697,20.5,0.026342766296530675,15,0.00413608903033593,18,0.019566295708083617,95,0.02992941176564117,12.5,-0.006578060413560093,42,13,NA,NA,NA,496925,NA,FALSE,FALSE,NA,Insufficient,37.75,62.25,Insufficient Evidence,Center backs,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6LeJ7M6,asa_0Oq6LeJ7M6_mls_blended,Philip Quinton,philip quinton,1999-11-16,USA,CB,NA,26.622861054072555,mls,a2lqR4JMr0,CB,asa_live,TRUE,NA,mlspa_via_asa,1593,175000,941,175000,TRUE,0.6947230702136938,0.30527692978630616,blended,2025+2026 season to date,1880.2655909289142,0.12899586367603105,0.0015302035071392698,0.03048255815300737,0.014991673127983185,0.003753490848875633,0.08095288761758399,-0.00271494957855841,2026,175000,Real Salt Lake,0.13720446408236855,1,0.1309816027282581,0.13971370958117468,0.0016322170743328945,17,0.03251472869755728,23,0.015991118003681786,50.5,0.0040037235722591245,56,0.08634974679478802,67,-0.002895946217219469,57.5,39,175000,24.193548387096776,28.104575163398692,496925,14.806451612903224,TRUE,FALSE,69.36936936936937,High,14,86,Fair Value,Center backs,1.1.0,2026-09-15 17:42:45 UTC,35,35,159,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6LgZgM6,asa_0Oq6LgZgM6_mls_blended,Justin Ellis,justin ellis,2007-05-14,USA,FW,NA,19.132101300479125,mls,jYQJ8EW5GR,FW,asa_live,TRUE,NA,mlspa_via_asa,1331,112424,8,112424,TRUE,0.65534219596258,0.34465780403741997,blended,2025+2026 season to date,1333.7572624322993,0.22110709010339735,0.04105169867060562,0.05794387001477105,0.07167429837518464,0.043991875923190545,0.006697932053175775,-2.5258493353028067e-4,2026,112424,Orlando City SC,0.2144836581810438,1,0.21905199289413668,0.23365545909438085,0.043788478583347716,26.143790849673202,0.06180679468435391,96.73202614379085,0.07645258493591943,11.764705882352942,0.046924667652869644,93.4640522875817,0.00714446085694409,13.72549019607843,-2.6942392910738556e-4,28.104575163398692,50.98039215686274,112424,19.84732824427481,14.814814814814815,474800,31.133063912587932,TRUE,FALSE,84.61538461538461,High,20.75,79.25,Fair Value,Strikers,1.1.0,2026-09-15 17:42:45 UTC,11,11,82,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6LpK2M6,asa_0Oq6LpK2M6_mls_blended,Wayne Frederick,wayne frederick,2004-06-13,Trinidad & Tobago,CM,NA,22.04791238877481,mls,pzeQZ6xQKw,CM,asa_live,TRUE,NA,mlspa_via_asa,1668,113400,273,113400,TRUE,0.7043918918918919,0.2956081081081081,blended,2025+2026 season to date,1748.7010135135135,0.08636002468814971,0.016942535083160078,-0.019555645790020785,0.04606185031185031,-0.007500097453222453,0.046287064708939715,0.004124317827442823,2026,113400,Colorado Rapids,0.1374799266802659,1,0.09941913311395413,0.10604707532486504,0.018072037422602168,54.5045045045045,-0.02085935551000736,10.81081081081081,0.04913264033417573,79.72972972972973,-0.008000103950353953,16.666666666666668,0.04937286902441193,34.234234234234236,0.004399272349409822,81.53153153153153,11.711711711711711,113400,16.585365853658537,16.50326797385621,483250,-4.873654141946826,TRUE,FALSE,49.56521739130435,High,14,86,Fair Value,Central and defensive midfielders,1.1.0,2026-09-15 17:42:45 UTC,59,59,258,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6lLZgM6,asa_0Oq6lLZgM6_mls_blended,Maxi Urruti,maxi urruti,1991-02-22,Argentina,FW,NA,34.35455167693361,mls,19vQ2095K6,FW,asa_live,TRUE,NA,mlspa_via_asa,0,NA,720,104000,TRUE,0,1,blended,2025+2026 season to date,720,0.17921249999999997,0.0593125,-0.07335,0.1892625,-0.019725,0.0308375,-0.007125,2026,104000,New England Revolution,0.2144836581810438,1,0.19524484462774716,0.20826116760943847,0.06326666666864375,47.05882352941177,-0.07824000000244499,19.607843137254903,0.20188000000630874,59.47712418300654,-0.021040000000657498,50.98039215686274,0.03289333333436125,63.39869281045752,-0.0076000000002375,8.49673202614379,33.333333333333336,104000,16.793893129770993,13.071895424836601,474800,16.539440203562343,FALSE,FALSE,NA,Low,41,59,Insufficient Evidence,Strikers,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6lyNdM6,asa_0Oq6lyNdM6_mls_blended,Wil Trapp,wil trapp,1993-01-15,USA,CM,NA,33.45653661875428,mls,kRQand1MKZ,CM,asa_live,TRUE,NA,mlspa_via_asa,1769,602500,3350,602500,TRUE,0.7164844066423653,0.28351559335763465,blended,2025+2026 season to date,2718.777237748076,0.1060917647485537,0.0034841587929127105,0.035887053190910574,0.007708456502421062,0.003512449901162473,0.05640980395712808,-9.101575959812114e-4,2026,602500,Minnesota United FC,0.1374799266802659,1,0.11176641411785158,0.11921750839610057,0.0037164360458896966,15.315315315315315,0.03827952340483418,73.87387387387388,0.008222353602839415,13.513513513513514,0.0037466132280237195,43.24324324324324,0.060170457556150275,50.9009009009009,-9.708347690769641e-4,50,23.423423423423422,602500,58.53658536585366,60.45751633986928,483250,-35.11316194243024,TRUE,FALSE,23.47826086956522,High,14,86,Below Expected Value by Current Model,Central and defensive midfielders,1.1.0,2026-09-15 17:42:45 UTC,89,89,390,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6w30XQ6,asa_0Oq6w30XQ6_mls_blended,Breel Embolo,breel embolo,1997-02-14,Switzerland,FW,NA,29.37440109514031,mls,KAqBN0Vqbg,FW,asa_live,FALSE,NA,NA,285,NA,0,NA,FALSE,1,0,blended,2025+2026 season to date,285,0.14766315789473686,0.05387368421052632,-0.11510526315789474,0.13184210526315787,-0.03211578947368421,0.01645263157894736,0.09271578947368422,2026,NA,Atlanta United FC,0.2144836581810438,1,0.19296519198714834,0.20582953812605706,0.05746526315969053,43.790849673202615,-0.12277894737225789,6.5359477124183005,0.14063157895176312,32.02614379084967,-0.03425684210633368,43.13725490196079,0.01754947368475894,27.45098039215686,0.0988968421083537,98.03921568627452,29.41176470588235,NA,NA,NA,474800,NA,FALSE,FALSE,NA,Insufficient,49,51,Insufficient Evidence,Strikers,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6w6j2Q6,asa_0Oq6w6j2Q6_mls_blended,Gabe Segal,gabe segal,2001-05-17,USA,FW,NA,24.123203285420946,mls,YgOMngl5wN,FW,asa_live,TRUE,NA,mlspa_via_asa,0,NA,230,104000,TRUE,0,1,blended,2025+2026 season to date,230,0.2991521739130435,0.13621304347826088,-0.10322608695652172,0.2821304347826087,-0.05020434782608696,0.0202695652173913,0.0139695652173913,2026,104000,Houston Dynamo FC,0.2144836581810438,1,0.23794601796220036,0.2538090858342786,0.1452939130480187,99.34640522875817,-0.11010782609039736,7.8431372549019605,0.30093913044418696,90.19607843137256,-0.05355130434949957,28.104575163398692,0.021620869565893038,39.21568627450981,0.014900869565683037,75.81699346405229,65.359477124183,104000,16.793893129770993,13.071895424836601,474800,48.56558399441201,FALSE,FALSE,NA,Low,41,59,Insufficient Evidence,Strikers,1.1.0,2026-09-15 17:42:45 UTC,NA,NA,NA,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6wjlzQ6,asa_0Oq6wjlzQ6_mls_blended,Jack Skahan,jack skahan,1998-02-07,USA,W,NA,28.39425051334702,mls,0KPqjA456v,W,asa_live,TRUE,NA,mlspa_via_asa,793,225000,88,225000,TRUE,0.5311453449430676,0.46885465505693236,blended,2025+2026 season to date,834.2592096450101,0.2511946964622785,0.05562321134993606,0.04590832978140412,0.14731026609023928,-0.024988522194483345,0.03163289289411191,-0.004291481458929548,2026,225000,San Jose Earthquakes,0.20170018396094966,1,0.23048943809538436,0.24585540064275963,0.0593314254417859,69.7211155378486,0.04896888510169467,86.45418326693228,0.15713095050116557,87.25099601593625,-0.026654423674948517,15.936254980079681,0.033741752421440466,46.613545816733065,-0.004577580223001233,13.54581673306773,74.5019920318725,225000,28.372093023255815,31.808278867102395,539630,46.12989900861669,TRUE,FALSE,92.37288135593221,Medium,29.75,70.25,Elite Value,Wingers and attacking midfielders,1.1.0,2026-09-15 17:42:45 UTC,10,10,41,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
0Oq6wmbrQ6,asa_0Oq6wmbrQ6_mls_blended,Kye Rowles,kye rowles,1998-06-24,Australia,CB,NA,28.019164955509925,mls,EKXMeX3Q64,CB,asa_live,TRUE,NA,mlspa_via_asa,1816,751667,3013,751667,TRUE,0.7217806041335453,0.2782193958664547,blended,2025+2026 season to date,2654.275039745628,0.19096847352516413,0.010429709995425224,0.047158875793659384,0.028674992889846172,-0.0010214497115572847,0.10863389224331026,-0.002907547685519606,2026,751667,D.C. United,0.13720446408236855,1,0.18105584927807566,0.19312623923598257,0.011125023995467895,65,0.050302800848141975,51,0.030586659083458416,76,-0.0010895463590284854,35,0.11587615172981873,83.5,-0.0031013841979844977,56.5,87.5,751667,68.81720430107526,71.13289760348584,496925,18.682795698924735,TRUE,FALSE,72.07207207207207,High,14,86,Undervalued,Center backs,1.1.0,2026-09-15 17:42:45 UTC,32,32,145,Performance data through: 2026-09-15 (updates every day) · MLSPA compensation as of: 2026-04-16,FALSE,2026-09-15 17:42:41 UTC
